Row.names	gene.symbol	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032827	Ppp1r9a	protein phosphatase 1, regulatory (inhibitor) subunit 9A [Source:MGI Symbol;Acc:MGI:2442401]	10.6003816393969	0.12415255608956	0.726580551235138	0.170872391063192	0.864324106101109	0.93072837776377
ENSMUSG00000032834	Pwp2	PWP2 periodic tryptophan protein homolog (yeast) [Source:MGI Symbol;Acc:MGI:1341200]	1170.24385731961	-0.340504872330845	0.091989147311248	-3.70157656944831	0.000214263975268655	0.00247105641463586
ENSMUSG00000032839	Trpc1	transient receptor potential cation channel, subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:109528]	129.115703596566	0.418822571362557	0.20759129078394	2.01753440513295	0.0436397743502542	0.139985267687666
ENSMUSG00000032841	Prr5l	proline rich 5 like [Source:MGI Symbol;Acc:MGI:1919696]	26.3986170566033	0.346080155290392	0.442091511126764	0.782824701628703	0.433730059869169	0.640330286739971
ENSMUSG00000032842	Abcc10	ATP-binding cassette, sub-family C (CFTR/MRP), member 10 [Source:MGI Symbol;Acc:MGI:2386976]	88.5681822452776	-0.115780813865714	0.250933846261608	-0.461399749737258	0.644511831037868	0.79942485848326
ENSMUSG00000032845	Alpk2	alpha-kinase 2 [Source:MGI Symbol;Acc:MGI:2449492]	2.26236450008807	1.05916093949281	1.46543937736228	0.722759983015638	0.469827356536795	NA
ENSMUSG00000032846	Zswim6	zinc finger SWIM-type containing 6 [Source:MGI Symbol;Acc:MGI:1914513]	103.447871066877	0.304554255368405	0.235323882604553	1.29419186866039	0.195599154765661	0.388965442467788
ENSMUSG00000032849	Abcc4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4 [Source:MGI Symbol;Acc:MGI:2443111]	709.043256789426	-0.081525767202709	0.117791648795478	-0.692118397495755	0.488862979021782	0.687413712366398
ENSMUSG00000032850	Rnft2	ring finger protein, transmembrane 2 [Source:MGI Symbol;Acc:MGI:2442859]	29.4869571311954	0.170332953733696	0.428493041931393	0.397516265295549	0.690986794588534	0.830546264979209
ENSMUSG00000032855	Pkd1	polycystic kidney disease 1 homolog [Source:MGI Symbol;Acc:MGI:97603]	4171.78742334531	-0.810366811182779	0.116085324692465	-6.98078601519711	2.935331160724e-12	3.72848210144463e-10
ENSMUSG00000032860	P2ry2	purinergic receptor P2Y, G-protein coupled 2 [Source:MGI Symbol;Acc:MGI:105107]	202.031030273721	-0.0788258294206795	0.176333563354039	-0.447026804888044	0.654855706217265	0.806352669051129
ENSMUSG00000032864	Rag2	recombination activating gene 2 [Source:MGI Symbol;Acc:MGI:97849]	0.154654045281233	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000032867	Fbxw8	F-box and WD-40 domain protein 8 [Source:MGI Symbol;Acc:MGI:1923041]	1628.70219539668	-0.491122544508213	0.0851061745754579	-5.77070402891588	7.89410204520684e-09	4.96189073913671e-07
ENSMUSG00000032869	Psmf1	proteasome (prosome, macropain) inhibitor subunit 1 [Source:MGI Symbol;Acc:MGI:1346072]	720.26663321736	-0.161365351987889	0.110572644925061	-1.45936051450385	0.14446590775816	0.320294050764182
ENSMUSG00000032870	Smap2	small ArfGAP 2 [Source:MGI Symbol;Acc:MGI:1917030]	939.618149922241	-0.110492869603044	0.0970014066297371	-1.13908523022563	0.254667607198221	0.460471056075786
ENSMUSG00000032872	Cyb5r4	cytochrome b5 reductase 4 [Source:MGI Symbol;Acc:MGI:2386848]	663.57215720112	0.25155760703325	0.108335324082205	2.32202754885717	0.0202314522905891	0.080621676219426
ENSMUSG00000032875	Arhgef17	Rho guanine nucleotide exchange factor (GEF) 17 [Source:MGI Symbol;Acc:MGI:2673002]	1324.68454765318	-0.508767841661343	0.10358120523443	-4.91177758078673	9.02544003535698e-07	2.75830114764769e-05
ENSMUSG00000032878	Ccdc85a	coiled-coil domain containing 85A [Source:MGI Symbol;Acc:MGI:2445069]	1.04698606687648	-0.0319597413759084	2.31409403018977	-0.0138109087007529	0.98898083947944	NA
ENSMUSG00000032883	Acsl3	acyl-CoA synthetase long-chain family member 3 [Source:MGI Symbol;Acc:MGI:1921455]	760.539767140499	-0.0846411865778946	0.106597381743874	-0.794026881272429	0.427179782304784	0.633933341295429
ENSMUSG00000032890	Rims3	regulating synaptic membrane exocytosis 3 [Source:MGI Symbol;Acc:MGI:2443331]	0.627848158932302	-0.414243986801901	3.08687387013832	-0.134195307041599	0.893248136786179	NA
ENSMUSG00000032892	Rangrf	RAN guanine nucleotide release factor [Source:MGI Symbol;Acc:MGI:1889073]	0.448442715042721	0.712648432543559	3.45786488986603	0.206094932925841	0.83671675675244	NA
ENSMUSG00000032897	Nfyc	nuclear transcription factor-Y gamma [Source:MGI Symbol;Acc:MGI:107901]	313.302326915729	0.100785715812535	0.149269910485762	0.67519110505629	0.499554357164582	0.695146163558703
ENSMUSG00000032898	Fbxo21	F-box protein 21 [Source:MGI Symbol;Acc:MGI:1924223]	616.966739017873	-0.368675498559903	0.117705077274976	-3.13219707335669	0.00173503370274635	0.0127739143148328
ENSMUSG00000032899	Styk1	serine/threonine/tyrosine kinase 1 [Source:MGI Symbol;Acc:MGI:2141396]	638.689629750614	0.371107151384369	0.116235389575445	3.1927208463778	0.00140939124461586	0.0109395043364712
ENSMUSG00000032902	Slc16a1	solute carrier family 16 (monocarboxylic acid transporters), member 1 [Source:MGI Symbol;Acc:MGI:106013]	6684.94090399805	0.209697119354393	0.0717036413008426	2.92449749482846	0.00345012856780642	0.0214934980878834
ENSMUSG00000032905	Atg12	autophagy related 12 [Source:MGI Symbol;Acc:MGI:1914776]	1040.39158007626	0.21950960363178	0.0984537016222036	2.22957186997503	0.025775879076763	0.0961784178280439
ENSMUSG00000032908	Sgpp2	sphingosine-1-phosphate phosphotase 2 [Source:MGI Symbol;Acc:MGI:3589109]	6.66464311995052	0.385700118160641	0.875047227279502	0.440776344563449	0.659374920507887	NA
ENSMUSG00000032911	Cspg4	chondroitin sulfate proteoglycan 4 [Source:MGI Symbol;Acc:MGI:2153093]	24.0043040647546	-0.109064654674781	0.468523761209204	-0.232783614630981	0.815929437070085	0.905158954029504
ENSMUSG00000032913	Lrig2	leucine-rich repeats and immunoglobulin-like domains 2 [Source:MGI Symbol;Acc:MGI:2443718]	510.391750221982	0.00790622123514439	0.122940417115715	0.0643093737652025	0.948723889721605	0.9735537415859
ENSMUSG00000032915	Adgre4	adhesion G protein-coupled receptor E4 [Source:MGI Symbol;Acc:MGI:1196464]	16.3578214402223	-0.00320560683773796	0.572967548941162	-0.00559474414155198	0.99553606331556	0.997474783808092
ENSMUSG00000032921	Odf4	outer dense fiber of sperm tails 4 [Source:MGI Symbol;Acc:MGI:2182079]	0.619592149884361	1.74175090202514	2.98557224858405	0.58338929927125	0.559631259735757	NA
ENSMUSG00000032925	Itgbl1	integrin, beta-like 1 [Source:MGI Symbol;Acc:MGI:2443439]	5.87415955129196	-1.63954103386587	1.04274744182332	-1.57232803275836	0.115874495036062	NA
ENSMUSG00000032932	Hspa13	heat shock protein 70 family, member 13 [Source:MGI Symbol;Acc:MGI:1309463]	1619.57120747872	0.0157378833589039	0.100158562784094	0.157129684386838	0.875142643401207	0.936229749106853
ENSMUSG00000032936	Camkv	CaM kinase-like vesicle-associated [Source:MGI Symbol;Acc:MGI:2384296]	0.350554878731221	0.61002736056113	3.76932698336168	0.161839862461886	0.871431961111979	NA
ENSMUSG00000032939	Nup93	nucleoporin 93 [Source:MGI Symbol;Acc:MGI:1919055]	1436.92836160009	-0.102614949958018	0.087798915202007	-1.16874963343137	0.242504518323591	0.447299969208573
ENSMUSG00000032942	Ucp3	uncoupling protein 3 (mitochondrial, proton carrier) [Source:MGI Symbol;Acc:MGI:1099787]	0.195900833449988	1.56960375280916	4.55528302302354	0.344567778747443	0.730419332744187	NA
ENSMUSG00000032946	Rasgrp2	RAS, guanyl releasing protein 2 [Source:MGI Symbol;Acc:MGI:1333849]	19.8152487465175	0.786519722616758	0.50124285556038	1.56913901892416	0.116615549682584	0.278718308182548
ENSMUSG00000032952	Ap4b1	adaptor-related protein complex AP-4, beta 1 [Source:MGI Symbol;Acc:MGI:1337130]	84.4729936667017	-0.186812503047441	0.259478114190512	-0.71995475853613	0.47155285129553	0.671585548785062
ENSMUSG00000032959	Pebp1	phosphatidylethanolamine binding protein 1 [Source:MGI Symbol;Acc:MGI:1344408]	2527.83660265323	-0.225288103987508	0.105060885447353	-2.14435756017305	0.0320042480257946	0.112402016251884
ENSMUSG00000032965	Ift57	intraflagellar transport 57 [Source:MGI Symbol;Acc:MGI:1921166]	471.070955305423	0.463508175217936	0.120230739609083	3.85515531822379	0.000115656177458948	0.00149873690535007
ENSMUSG00000032966	Fkbp1a	FK506 binding protein 1a [Source:MGI Symbol;Acc:MGI:95541]	6819.70984661487	-0.0150346287506697	0.0875356766840584	-0.171754298592265	0.863630695935944	0.930363119702098
ENSMUSG00000032968	Inha	inhibin alpha [Source:MGI Symbol;Acc:MGI:96569]	51.2689612680254	0.541970751315911	0.317552624499682	1.70671161093318	0.0878756680334926	0.228574209897698
ENSMUSG00000032977	Fam207a	family with sequence similarity 207, member A [Source:MGI Symbol;Acc:MGI:1916334]	528.159515340043	-0.271945211524229	0.122459856917211	-2.22068862703373	0.0263720582766541	0.0975374214818078
ENSMUSG00000032988	Slc16a8	solute carrier family 16 (monocarboxylic acid transporters), member 8 [Source:MGI Symbol;Acc:MGI:1929519]	4.51081986323297	-0.77896126215312	1.08182386904797	-0.720044440171782	0.471497634070458	NA
ENSMUSG00000032997	Chpf	chondroitin polymerizing factor [Source:MGI Symbol;Acc:MGI:106576]	2637.21830094936	-0.281891331792709	0.0865796029079819	-3.25586307080095	0.00113048256798689	0.00916562794815965
ENSMUSG00000032998	Foxj3	forkhead box J3 [Source:MGI Symbol;Acc:MGI:2443432]	852.887630231936	0.0407805577709939	0.118217369924267	0.344962485606971	0.73012257370161	0.85562374681281
ENSMUSG00000032999	Nlrp4f	NLR family, pyrin domain containing 4F [Source:MGI Symbol;Acc:MGI:2145528]	0.546455712181208	1.5444910799746	3.1234757291391	0.494478335645752	0.620968402748062	NA
ENSMUSG00000033004	Mycbp2	MYC binding protein 2 [Source:MGI Symbol;Acc:MGI:2179432]	1997.6806422761	-0.122948369009256	0.119108827868207	-1.03223557153377	0.301961774943382	0.513674362545565
ENSMUSG00000033006	Sox10	SRY (sex determining region Y)-box 10 [Source:MGI Symbol;Acc:MGI:98358]	1.68773695728432	1.13265750714399	1.7586176905497	0.64406124948621	0.519535717109418	NA
ENSMUSG00000033007	Asic4	acid-sensing (proton-gated) ion channel family member 4 [Source:MGI Symbol;Acc:MGI:2652846]	0.757750805605186	-0.693453825187064	2.70528712624944	-0.256332800484825	0.797693871978851	NA
ENSMUSG00000033009	Ogfod1	2-oxoglutarate and iron-dependent oxygenase domain containing 1 [Source:MGI Symbol;Acc:MGI:2442978]	613.312400455557	-0.331385989005458	0.112111065194798	-2.955872272105	0.00311786179906493	0.0200176511609033
ENSMUSG00000033014	Trim33	tripartite motif-containing 33 [Source:MGI Symbol;Acc:MGI:2137357]	793.788664000963	-0.053490192168788	0.122523244055761	-0.436571791589555	0.662421923746992	0.812469617599157
ENSMUSG00000033016	Nfatc1	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1 [Source:MGI Symbol;Acc:MGI:102469]	360.07041275271	-0.00211658225422395	0.13959476433647	-0.0151623326582814	0.98790267238985	0.993688458889864
ENSMUSG00000033020	Polr2f	polymerase (RNA) II (DNA directed) polypeptide F [Source:MGI Symbol;Acc:MGI:1349393]	1198.66860237903	-0.158100685998367	0.1358978431388	-1.16337892012672	0.244675798337881	0.449352070208768
ENSMUSG00000033021	Gmppa	GDP-mannose pyrophosphorylase A [Source:MGI Symbol;Acc:MGI:1916330]	806.118639029753	-0.0537389109406392	0.113325959675347	-0.474197713344667	0.635358923845223	0.793195691994664
ENSMUSG00000033022	Cdo1	cysteine dioxygenase 1, cytosolic [Source:MGI Symbol;Acc:MGI:105925]	5.87176074309951	-0.0394578910280126	0.952300124358719	-0.0414343020847379	0.966949667158971	NA
ENSMUSG00000033024	Klra9	killer cell lectin-like receptor subfamily A, member 9 [Source:MGI Symbol;Acc:MGI:1321153]	4.51642733606589	0.422544592726074	1.07794944914856	0.391989246861091	0.695066159069628	NA
ENSMUSG00000033027	Klrc3	killer cell lectin-like receptor subfamily C, member 3 [Source:MGI Symbol;Acc:MGI:1929720]	0.660838938053117	3.22743322527544	2.82729334734603	1.14152754198818	0.25365045737062	NA
ENSMUSG00000033032	Afap1l1	actin filament associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2147199]	5.05254994085331	-0.389261376310701	1.00915635156057	-0.385729501388701	0.699697011586457	NA
ENSMUSG00000033033	Calhm2	calcium homeostasis modulator 2 [Source:MGI Symbol;Acc:MGI:1919941]	656.448586260642	-0.436852876344749	0.118683325372136	-3.68082774033319	0.000232478029772436	0.00263705776283264
ENSMUSG00000033039	Micall1	microtubule associated monooxygenase, calponin and LIM domain containing -like 1 [Source:MGI Symbol;Acc:MGI:105870]	890.515619231505	-0.093623904010026	0.121183656443969	-0.772578636074695	0.439771792071987	0.645704663759881
ENSMUSG00000033044	Dhrs7c	dehydrogenase/reductase (SDR family) member 7C [Source:MGI Symbol;Acc:MGI:1915710]	0.154654045281233	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000033047	Eif3l	eukaryotic translation initiation factor 3, subunit L [Source:MGI Symbol;Acc:MGI:2386251]	5390.17317751394	-0.183756117458366	0.0792810446234007	-2.31778123423122	0.0204612134852506	0.0814308215532462
ENSMUSG00000033054	Npat	nuclear protein in the AT region [Source:MGI Symbol;Acc:MGI:107605]	532.875198157672	-0.0803572625999739	0.122178480520938	-0.657703895623445	0.510728418651117	0.704106538952145
ENSMUSG00000033055	Ankrd54	ankyrin repeat domain 54 [Source:MGI Symbol;Acc:MGI:2444209]	370.051939869236	-0.224131729907768	0.14006927123193	-1.6001491828757	0.109565492370503	0.266409095506663
ENSMUSG00000033059	Pygb	brain glycogen phosphorylase [Source:MGI Symbol;Acc:MGI:97828]	3245.5133088001	-0.477119239128244	0.0782385639678426	-6.09826171303895	1.07228088858779e-09	8.41915765340559e-08
ENSMUSG00000033060	Lmo7	LIM domain only 7 [Source:MGI Symbol;Acc:MGI:1353586]	1331.45831197378	0.218371578285652	0.103509501575089	2.10967664767701	0.0348862172775338	0.119073467706597
ENSMUSG00000033065	Pfkm	phosphofructokinase, muscle [Source:MGI Symbol;Acc:MGI:97548]	1082.05847818375	-0.36563604628305	0.0944610102855198	-3.87076154677863	0.00010849588101982	0.00142564522969363
ENSMUSG00000033066	Gas7	growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]	185.509091797679	-0.37658224920666	0.184172277164864	-2.04472820233177	0.0408816615918961	0.133364444283448
ENSMUSG00000033068	Entpd6	ectonucleoside triphosphate diphosphohydrolase 6 [Source:MGI Symbol;Acc:MGI:1202295]	506.053719821505	-0.286533060758759	0.124205189647819	-2.30693308042295	0.0210585510205511	0.0829418511448966
ENSMUSG00000033075	Senp1	SUMO1/sentrin specific peptidase 1 [Source:MGI Symbol;Acc:MGI:2445054]	1058.53685739291	-0.195870381581908	0.106415514313369	-1.84061866209765	0.0656774609757071	0.185903193857422
ENSMUSG00000033082	Clec1a	C-type lectin domain family 1, member a [Source:MGI Symbol;Acc:MGI:2444151]	1895.95189368345	-0.0712379935507389	0.0863882989786026	-0.824625492028541	0.409584244113759	0.618200739828486
ENSMUSG00000033083	Tbc1d4	TBC1 domain family, member 4 [Source:MGI Symbol;Acc:MGI:2429660]	259.150396920975	0.0278973286735564	0.153783683700796	0.181406297483639	0.856048676210097	0.925905406927969
ENSMUSG00000033088	Triobp	TRIO and F-actin binding protein [Source:MGI Symbol;Acc:MGI:1349410]	1820.50409054947	0.101488914594533	0.0879057754387583	1.15451930306033	0.248287329370606	0.453575384920625
ENSMUSG00000033096	Apmap	adipocyte plasma membrane associated protein [Source:MGI Symbol;Acc:MGI:1919131]	744.920961121193	-0.0800940657302377	0.109484442934895	-0.731556589988459	0.464439252232244	0.665652590705217
ENSMUSG00000033099	Nol12	nucleolar protein 12 [Source:MGI Symbol;Acc:MGI:2146285]	671.024354313254	0.0350981923535877	0.116508073715366	0.301251159978269	0.763222980614295	0.8760849117579
ENSMUSG00000033102	Cdc14b	CDC14 cell division cycle 14B [Source:MGI Symbol;Acc:MGI:2441808]	453.166200704865	0.0996202248912984	0.124229160607841	0.801906930738855	0.422606796697731	0.629391416760243
ENSMUSG00000033105	Lss	lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]	600.335568396594	-0.516885987218757	0.117586551387383	-4.39579170508965	1.10369733782233e-05	0.000221721339990205
ENSMUSG00000033106	Slc7a6os	solute carrier family 7, member 6 opposite strand [Source:MGI Symbol;Acc:MGI:1916951]	548.525868975709	0.365246243388295	0.119473157694265	3.0571406200125	0.00223459418646314	0.0153981751136102
ENSMUSG00000033107	Rnf125	ring finger protein 125 [Source:MGI Symbol;Acc:MGI:1914914]	212.384573242697	0.0728860711844776	0.184774472865267	0.394459635328654	0.693241722675062	0.831535467863437
ENSMUSG00000033114	Slc35d2	solute carrier family 35, member D2 [Source:MGI Symbol;Acc:MGI:1917734]	237.884862182178	0.12289190575993	0.166941541598197	0.736137360320491	0.46164710831136	0.663522493959067
ENSMUSG00000033122	Hsd17b3	hydroxysteroid (17-beta) dehydrogenase 3 [Source:MGI Symbol;Acc:MGI:107177]	0.517010525901575	-2.15986120579157	3.220934222446	-0.670569796408744	0.502494628981875	NA
ENSMUSG00000033124	Atg9a	autophagy related 9A [Source:MGI Symbol;Acc:MGI:2138446]	529.039735397665	-0.658268404024631	0.133150996687745	-4.94377376361928	7.66246203562803e-07	2.41127332319788e-05
ENSMUSG00000033126	Ybey	ybeY metallopeptidase [Source:MGI Symbol;Acc:MGI:2656825]	59.4992432819742	-0.0691745383076472	0.29944600704755	-0.231008384415234	0.81730828836747	0.90610576128311
ENSMUSG00000033128	Gga1	golgi associated, gamma adaptin ear containing, ARF binding protein 1 [Source:MGI Symbol;Acc:MGI:2146207]	1472.61889320252	-0.0876131887736971	0.0911977529546068	-0.960694599759559	0.336705747292355	0.548755664592753
ENSMUSG00000033147	Slc22a15	solute carrier family 22 (organic anion/cation transporter), member 15 [Source:MGI Symbol;Acc:MGI:3607704]	71.5228841297518	0.220008209646447	0.270518614179211	0.813283072272053	0.416055780101866	0.624339672970976
ENSMUSG00000033149	Phldb2	pleckstrin homology-like domain, family B, member 2 [Source:MGI Symbol;Acc:MGI:2444981]	1383.52809055488	0.0684070267945074	0.104206996501074	0.656453300559358	0.511532505461593	0.704155253950243
ENSMUSG00000033152	Podxl2	podocalyxin-like 2 [Source:MGI Symbol;Acc:MGI:2442488]	2.0464226842365	0.0595304228993613	1.59240729661076	0.0373839174349832	0.97017889573494	NA
ENSMUSG00000033157	Abhd10	abhydrolase domain containing 10 [Source:MGI Symbol;Acc:MGI:2442422]	263.679506339467	0.127945637927864	0.151561533286858	0.844182789347366	0.398567270356958	0.608048204020111
ENSMUSG00000033159	Cnppd1	cyclin Pas1/PHO80 domain containing 1 [Source:MGI Symbol;Acc:MGI:1916421]	1408.94018001522	-0.189718586849858	0.0956769083579421	-1.98290883459665	0.0473776136629408	0.148859216955913
ENSMUSG00000033161	Atp1a1	ATPase, Na+/K+ transporting, alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:88105]	5950.26759078376	-0.200967489769264	0.0702552598978211	-2.86053300580697	0.00422929526874244	0.0249260640440045
ENSMUSG00000033166	Dis3	DIS3 mitotic control homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919912]	893.347777105106	0.0534057210882262	0.10577569046067	0.504895981823759	0.613631896492374	0.777636657537419
